datetime,station_id,station_name,latitude,longitude,district,PM25,PM10,SO2,NO2,O3,CO,AQI,temperature,humidity,wind_speed,wind_direction,precipitation,pressure,data_mode
2026-08-27 08:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,41.4,59.3,15.2,34.4,50.6,0.85,58,22.5,51.1,0.3,309.0,0.0,1013.3,DEMO
2026-08-27 08:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,36.0,47.3,9.8,28.5,42.1,0.88,51,21.2,31.3,3.2,66.6,0.0,1008.9,DEMO
2026-08-27 09:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,35.4,50.6,11.0,37.5,50.0,0.77,50,16.2,40.5,2.6,247.5,0.0,1010.6,DEMO
2026-08-27 09:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,50.3,74.8,15.4,37.6,58.1,1.14,69,25.7,62.8,1.2,339.5,0.0,1012.5,DEMO
2026-08-27 09:00:00,HHHT003,呼市一监,40.81,111.67,回民区,58.6,86.3,19.1,37.7,45.0,1.2,79,21.3,54.4,1.9,76.4,0.0,1008.4,DEMO
2026-08-27 09:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.9,64.3,14.6,44.1,53.9,0.92,66,13.7,58.2,2.7,204.9,0.0,1015.4,DEMO
2026-08-27 09:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.6,48.4,11.8,36.6,37.7,0.87,48,20.2,48.6,2.9,93.4,0.0,1010.8,DEMO
2026-08-27 09:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,36.2,46.3,17.4,33.1,44.0,0.97,51,16.8,53.6,4.3,75.8,0.0,1013.9,DEMO
2026-08-27 10:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,35.0,44.4,9.3,37.6,34.7,0.95,50,26.8,26.5,3.1,37.7,0.0,1013.8,DEMO
2026-08-27 10:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,36.4,50.1,11.1,32.0,42.6,0.93,52,26.5,56.5,3.2,15.0,0.0,1005.7,DEMO
2026-08-27 10:00:00,HHHT003,呼市一监,40.81,111.67,回民区,37.9,48.4,18.7,35.2,48.1,0.91,54,17.5,59.5,4.6,47.5,0.0,1007.8,DEMO
2026-08-27 10:00:00,HHHT004,小召前街,40.805,111.665,回民区,44.8,60.5,13.4,38.2,53.9,1.11,62,22.8,62.6,3.3,60.9,0.0,1007.6,DEMO
2026-08-27 10:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,35.8,47.1,11.4,33.7,53.2,0.78,51,19.7,43.2,1.9,197.2,0.0,1010.0,DEMO
2026-08-27 10:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,30.2,41.0,14.3,41.2,54.2,0.61,43,23.8,51.7,2.7,229.6,0.0,1010.0,DEMO
2026-08-27 11:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,26.3,39.7,13.0,37.3,65.1,0.94,38,19.9,42.7,3.0,183.8,1.7,1006.5,DEMO
2026-08-27 11:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.1,51.8,12.2,30.1,59.3,0.94,54,26.1,72.3,2.5,86.4,0.0,1015.2,DEMO
2026-08-27 11:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.1,43.5,14.6,30.5,59.1,0.92,47,20.1,65.6,2.0,194.6,0.0,1003.6,DEMO
2026-08-27 11:00:00,HHHT004,小召前街,40.805,111.665,回民区,48.5,66.8,17.5,40.4,65.1,0.96,67,20.2,72.9,2.0,290.5,0.0,1015.8,DEMO
2026-08-27 11:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,29.4,38.9,12.2,29.8,66.9,0.88,42,14.5,34.6,3.2,31.9,0.0,1013.8,DEMO
2026-08-27 11:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.9,34.8,13.5,33.7,60.0,0.76,34,20.0,22.2,2.7,63.1,0.0,1009.3,DEMO
2026-08-27 12:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,27.8,37.5,10.7,38.6,60.7,0.87,40,23.8,50.2,2.3,14.8,0.0,1015.0,DEMO
2026-08-27 12:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,34.6,57.5,15.3,37.4,46.8,0.96,49,22.4,65.7,3.3,120.6,1.7,1010.8,DEMO
2026-08-27 12:00:00,HHHT003,呼市一监,40.81,111.67,回民区,39.7,58.3,12.4,36.4,46.1,0.89,56,23.7,35.0,2.2,109.8,0.0,1009.7,DEMO
2026-08-27 12:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.7,55.3,12.7,27.0,57.3,0.84,56,26.8,54.3,3.5,174.3,0.0,1012.3,DEMO
2026-08-27 12:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,34.7,47.7,11.9,35.3,56.8,0.9,50,24.2,38.7,2.6,76.0,0.0,1015.9,DEMO
2026-08-27 12:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,24.4,34.4,17.9,27.2,73.8,0.84,35,24.3,52.9,3.3,97.5,0.0,1011.5,DEMO
2026-08-27 13:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.5,58.6,11.3,34.7,62.2,0.9,48,23.9,32.8,5.2,304.0,1.2,1019.1,DEMO
2026-08-27 13:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,45.9,65.5,15.1,30.8,55.6,0.84,64,20.3,39.7,3.8,86.2,0.0,1009.8,DEMO
2026-08-27 13:00:00,HHHT003,呼市一监,40.81,111.67,回民区,45.4,67.8,18.0,36.2,58.4,0.84,63,23.4,38.5,2.3,55.1,0.0,1013.8,DEMO
2026-08-27 13:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.0,64.3,16.3,40.2,61.1,0.95,60,23.2,44.6,4.1,277.0,0.0,1012.7,DEMO
2026-08-27 13:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,35.6,51.0,15.7,29.4,59.7,0.89,51,23.9,69.8,2.8,182.7,0.0,1010.1,DEMO
2026-08-27 13:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,22.2,30.8,11.3,33.3,59.4,0.79,32,18.5,24.2,4.2,60.3,0.0,1016.4,DEMO
2026-08-27 14:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.4,43.0,15.0,25.8,65.9,0.85,41,20.0,49.4,2.6,198.2,1.3,1009.1,DEMO
2026-08-27 14:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,32.3,42.8,11.4,33.5,51.8,0.79,46,15.8,39.9,5.3,183.6,0.0,1014.0,DEMO
2026-08-27 14:00:00,HHHT003,呼市一监,40.81,111.67,回民区,44.7,57.8,13.7,43.0,59.3,1.06,62,17.9,33.0,3.2,166.1,0.0,1007.5,DEMO
2026-08-27 14:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.3,64.0,10.6,31.2,55.1,0.94,60,20.5,46.1,4.5,329.2,0.0,1012.5,DEMO
2026-08-27 14:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.4,57.7,17.5,38.7,63.0,0.97,59,22.6,55.7,2.4,181.8,0.0,1008.0,DEMO
2026-08-27 14:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,22.6,31.5,13.0,23.9,64.2,0.87,32,22.2,52.4,3.2,322.5,0.0,1014.0,DEMO
2026-08-27 15:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,34.4,50.4,17.2,19.7,61.7,0.78,49,23.9,49.7,5.5,267.6,0.0,1015.2,DEMO
2026-08-27 15:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,57.7,73.9,15.7,33.6,57.5,1.01,78,23.1,58.3,3.3,43.0,0.0,1011.3,DEMO
2026-08-27 15:00:00,HHHT003,呼市一监,40.81,111.67,回民区,43.9,58.3,13.1,37.9,55.8,0.99,61,19.6,35.8,3.4,66.5,0.0,1011.1,DEMO
2026-08-27 15:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.6,58.1,14.9,27.5,43.6,0.96,61,24.7,47.4,2.9,59.2,0.0,1015.7,DEMO
2026-08-27 15:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,30.5,40.8,15.7,32.2,63.6,0.82,44,22.6,34.9,3.8,352.6,0.0,1016.4,DEMO
2026-08-27 15:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.1,31.3,15.1,34.1,69.4,0.88,33,19.9,47.6,2.5,259.8,0.0,1011.2,DEMO
2026-08-27 16:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,34.7,47.7,15.2,34.1,46.7,0.88,50,22.9,60.8,3.4,285.3,0.0,1014.7,DEMO
2026-08-27 16:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,34.5,47.2,17.3,32.8,53.0,1.07,49,24.6,40.6,3.0,277.1,0.0,1007.1,DEMO
2026-08-27 16:00:00,HHHT003,呼市一监,40.81,111.67,回民区,30.4,45.3,20.4,27.4,64.5,0.89,43,21.0,51.0,4.1,330.1,0.0,1014.5,DEMO
2026-08-27 16:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.6,62.1,20.4,40.0,47.8,0.77,66,20.9,59.4,2.3,3.0,0.0,1015.1,DEMO
2026-08-27 16:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.7,45.5,12.2,29.5,69.9,0.82,48,21.9,48.0,2.4,149.1,0.0,1004.7,DEMO
2026-08-27 16:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.9,38.4,14.4,31.9,57.3,0.87,40,23.3,47.5,3.6,113.2,0.0,1012.3,DEMO
2026-08-27 17:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.4,50.1,12.7,40.7,45.1,0.83,48,24.1,50.1,3.2,128.8,1.1,1009.8,DEMO
2026-08-27 17:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,54.1,76.7,18.8,37.4,33.7,1.1,74,25.8,41.4,3.1,163.6,0.0,1010.2,DEMO
2026-08-27 17:00:00,HHHT003,呼市一监,40.81,111.67,回民区,56.8,73.1,16.3,35.9,51.9,1.0,77,24.1,29.0,3.4,294.7,0.0,1016.8,DEMO
2026-08-27 17:00:00,HHHT004,小召前街,40.805,111.665,回民区,64.3,85.5,14.4,55.7,55.0,1.04,87,21.8,31.1,3.7,112.5,0.0,1013.2,DEMO
2026-08-27 17:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.4,62.3,15.0,35.7,65.7,1.05,59,17.0,32.7,5.1,61.7,0.0,1016.6,DEMO
2026-08-27 17:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,35.3,45.4,12.9,30.0,62.8,0.84,50,20.1,41.4,2.0,278.3,0.0,1013.4,DEMO
2026-08-27 18:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,27.3,47.8,11.2,32.9,51.4,0.84,39,19.8,48.2,3.4,248.8,1.4,1012.8,DEMO
2026-08-27 18:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,44.3,57.9,12.3,33.6,39.5,0.95,62,23.3,81.3,3.5,292.5,0.0,1004.9,DEMO
2026-08-27 18:00:00,HHHT003,呼市一监,40.81,111.67,回民区,51.9,73.1,13.7,29.4,46.0,0.93,71,19.4,34.3,2.7,315.7,0.0,1016.8,DEMO
2026-08-27 18:00:00,HHHT004,小召前街,40.805,111.665,回民区,53.4,75.2,18.9,40.6,46.2,0.84,73,25.5,51.2,2.6,156.3,0.0,1012.6,DEMO
2026-08-27 18:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,43.8,59.9,15.9,28.4,61.3,0.98,61,16.8,59.9,6.2,210.6,0.0,1007.1,DEMO
2026-08-27 18:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,35.4,61.0,22.3,29.4,56.9,0.95,50,23.9,66.1,2.9,141.6,3.7,1009.3,DEMO
2026-08-27 19:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,34.0,48.0,10.9,32.7,44.4,0.84,49,20.6,36.0,4.0,126.0,0.0,1013.0,DEMO
2026-08-27 19:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.3,66.3,11.6,36.6,55.5,0.92,64,24.2,45.4,3.3,238.0,0.0,1013.6,DEMO
2026-08-27 19:00:00,HHHT003,呼市一监,40.81,111.67,回民区,48.7,62.0,16.4,33.1,54.0,0.84,67,23.9,33.7,2.0,177.2,0.0,1005.9,DEMO
2026-08-27 19:00:00,HHHT004,小召前街,40.805,111.665,回民区,40.4,55.6,9.2,29.7,47.5,0.87,57,25.2,33.9,2.7,92.1,0.0,1008.7,DEMO
2026-08-27 19:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,51.8,72.3,10.9,27.6,57.7,1.16,71,19.0,54.9,4.7,198.6,0.0,1012.1,DEMO
2026-08-27 19:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,35.3,51.5,11.0,33.4,49.9,0.89,50,26.6,48.4,2.2,348.1,0.0,1007.8,DEMO
2026-08-27 20:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,32.1,46.5,13.7,25.0,53.2,0.92,46,23.9,47.0,0.3,91.6,0.0,1012.5,DEMO
2026-08-27 20:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,53.8,67.4,14.7,31.2,50.7,0.85,73,25.8,46.3,3.1,153.1,0.0,1007.3,DEMO
2026-08-27 20:00:00,HHHT003,呼市一监,40.81,111.67,回民区,42.6,57.0,13.5,41.7,54.2,0.94,60,19.6,45.9,2.7,353.2,0.0,1012.8,DEMO
2026-08-27 20:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.7,62.6,17.0,30.1,39.5,0.84,65,24.6,28.5,1.0,278.5,0.0,1012.3,DEMO
2026-08-27 20:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.8,47.1,14.3,29.7,50.3,0.83,48,23.9,51.1,4.0,289.9,0.0,1012.3,DEMO
2026-08-27 20:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,30.6,38.8,13.0,38.8,49.2,0.93,44,27.0,52.8,3.8,15.4,0.0,1012.7,DEMO
2026-08-27 21:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,41.9,62.3,9.3,38.8,46.0,0.74,59,24.2,35.3,3.4,65.3,0.0,1016.1,DEMO
2026-08-27 21:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,47.7,65.9,12.3,32.0,60.5,0.99,66,17.1,28.3,4.3,295.1,0.0,1010.7,DEMO
2026-08-27 21:00:00,HHHT003,呼市一监,40.81,111.67,回民区,34.6,47.4,12.9,46.7,42.9,0.84,49,20.8,50.5,2.5,121.1,0.0,1009.6,DEMO
2026-08-27 21:00:00,HHHT004,小召前街,40.805,111.665,回民区,44.7,57.5,12.1,32.6,41.9,0.82,62,25.6,47.6,4.0,84.3,0.0,1007.1,DEMO
2026-08-27 21:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.7,49.9,10.2,32.3,53.8,0.73,53,19.4,68.6,3.4,74.5,0.0,1013.9,DEMO
2026-08-27 21:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,34.3,44.8,14.0,35.7,53.6,0.87,49,22.2,55.3,1.1,43.2,0.0,1015.1,DEMO
2026-08-27 22:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,29.7,37.2,15.5,30.9,44.3,0.95,42,17.1,62.8,3.2,95.0,0.0,1013.8,DEMO
2026-08-27 22:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,36.7,60.0,16.0,33.3,60.3,0.98,52,22.1,30.9,2.5,282.5,3.7,1024.4,DEMO
2026-08-27 22:00:00,HHHT003,呼市一监,40.81,111.67,回民区,31.4,40.6,16.5,29.6,45.8,0.94,45,19.9,34.7,2.6,155.6,0.0,1009.0,DEMO
2026-08-27 22:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.5,67.1,12.0,36.2,55.1,1.0,64,22.2,25.2,4.4,311.3,0.0,1011.1,DEMO
2026-08-27 22:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.2,55.7,9.3,32.1,74.6,0.9,53,24.1,61.2,5.4,294.2,0.0,1010.5,DEMO
2026-08-27 22:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,29.9,37.8,9.3,29.2,52.3,0.85,43,23.2,48.6,1.0,274.8,0.0,1011.9,DEMO
2026-08-27 23:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,27.4,38.3,9.0,39.8,47.6,1.04,39,24.8,28.4,2.4,34.7,0.0,1014.1,DEMO
2026-08-27 23:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.2,54.6,7.6,33.5,43.4,0.93,58,24.5,57.0,3.2,135.7,0.0,1015.8,DEMO
2026-08-27 23:00:00,HHHT003,呼市一监,40.81,111.67,回民区,39.9,55.9,19.4,28.6,36.9,1.07,56,18.6,56.1,0.3,333.2,0.0,1010.6,DEMO
2026-08-27 23:00:00,HHHT004,小召前街,40.805,111.665,回民区,41.9,56.0,9.9,33.0,46.4,0.78,59,22.0,46.2,5.4,51.1,0.0,1007.2,DEMO
2026-08-27 23:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,28.4,40.9,7.8,34.7,37.7,0.78,41,21.1,32.1,5.4,197.6,0.0,1011.7,DEMO
2026-08-27 23:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,31.5,45.6,15.0,24.8,43.4,0.83,45,21.8,15,1.7,193.7,0.0,1014.5,DEMO
2026-08-28 00:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,39.4,58.4,11.9,40.5,37.7,1.0,56,17.4,74.8,2.0,42.1,0.0,1009.7,DEMO
2026-08-28 00:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,40.3,57.3,22.3,41.5,55.1,1.11,57,20.0,57.0,1.7,48.2,0.0,1015.6,DEMO
2026-08-28 00:00:00,HHHT003,呼市一监,40.81,111.67,回民区,43.7,61.5,14.3,36.5,49.3,1.12,61,21.3,45.8,1.9,42.0,0.0,1008.9,DEMO
2026-08-28 00:00:00,HHHT004,小召前街,40.805,111.665,回民区,51.4,73.4,14.5,36.7,56.4,0.94,71,21.8,50.2,3.0,166.4,0.0,1009.2,DEMO
2026-08-28 00:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,46.5,58.4,14.2,41.3,36.9,0.85,64,24.3,42.0,2.3,101.8,0.0,1014.9,DEMO
2026-08-28 00:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,32.7,46.9,16.7,26.5,56.1,0.96,47,20.7,44.5,4.4,238.3,0.0,1019.4,DEMO
2026-08-28 01:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,30.3,47.9,14.3,32.8,51.2,0.98,43,23.7,64.6,4.4,179.0,3.5,1013.4,DEMO
2026-08-28 01:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,40.8,56.0,14.5,46.2,37.4,0.88,57,20.9,53.8,3.9,313.3,0.0,1013.7,DEMO
2026-08-28 01:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.3,43.0,17.6,33.1,48.7,0.89,48,18.8,63.9,1.6,223.6,0.0,1013.8,DEMO
2026-08-28 01:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.2,65.1,11.7,32.5,41.0,0.97,63,20.0,44.0,3.6,38.9,0.0,1009.0,DEMO
2026-08-28 01:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,32.1,40.8,11.5,33.9,47.2,0.87,46,21.3,51.1,2.7,257.5,0.0,1010.7,DEMO
2026-08-28 01:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.4,33.6,11.4,37.0,61.5,0.77,33,24.2,25.4,2.5,89.7,0.0,1008.9,DEMO
2026-08-28 02:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.9,47.3,16.2,31.4,51.6,0.75,48,27.9,39.1,2.0,208.8,0.0,1013.0,DEMO
2026-08-28 02:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,53.2,73.0,22.1,27.0,50.9,1.03,73,21.7,41.4,2.0,262.5,0.0,1007.4,DEMO
2026-08-28 02:00:00,HHHT003,呼市一监,40.81,111.67,回民区,24.6,32.0,12.7,27.4,51.4,0.85,35,19.3,55.2,3.3,84.1,0.0,1016.0,DEMO
2026-08-28 02:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.7,66.3,10.1,36.6,54.6,0.94,63,18.9,59.3,3.8,271.8,0.0,1012.8,DEMO
2026-08-28 02:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,21.1,27.0,11.0,24.8,54.6,0.87,30,26.9,58.5,1.6,85.6,0.0,1002.8,DEMO
2026-08-28 02:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.6,30.2,9.2,28.1,41.0,0.63,34,23.6,34.8,3.4,4.1,0.0,1014.7,DEMO
2026-08-28 03:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,20.8,27.6,16.3,30.2,69.9,0.72,30,22.5,43.5,1.3,162.1,0.0,1011.5,DEMO
2026-08-28 03:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,42.9,64.3,14.1,38.9,37.5,0.78,60,29.4,24.8,4.4,121.6,0.0,1019.9,DEMO
2026-08-28 03:00:00,HHHT003,呼市一监,40.81,111.67,回民区,28.6,38.0,12.0,33.3,42.9,0.92,41,16.3,38.5,1.4,308.7,0.0,1015.0,DEMO
2026-08-28 03:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.8,54.5,20.6,40.3,43.5,0.89,56,19.7,59.0,2.7,308.3,0.0,1009.6,DEMO
2026-08-28 03:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.8,47.7,9.2,42.7,53.5,0.7,45,20.5,56.5,2.9,270.1,0.0,1016.1,DEMO
2026-08-28 03:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,20.4,28.9,15.6,32.1,46.2,0.88,29,18.1,26.7,2.5,42.9,0.0,1010.3,DEMO
2026-08-28 04:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.7,45.5,20.5,34.1,54.7,0.75,48,19.5,39.9,1.4,245.3,0.0,1013.7,DEMO
2026-08-28 04:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,43.5,64.8,15.0,27.9,43.6,0.94,61,18.8,62.5,2.2,237.1,0.0,1010.9,DEMO
2026-08-28 04:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.1,48.5,14.4,27.0,57.0,0.95,47,24.7,39.3,3.2,251.1,0.0,1008.9,DEMO
2026-08-28 04:00:00,HHHT004,小召前街,40.805,111.665,回民区,51.2,88.2,12.9,39.0,34.5,1.05,70,19.6,68.3,0.3,86.6,1.6,1014.1,DEMO
2026-08-28 04:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,25.2,32.4,14.7,38.8,54.8,0.81,36,23.6,62.6,3.6,345.3,0.0,1014.0,DEMO
2026-08-28 04:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,19.1,24.8,16.9,26.7,51.9,0.72,27,22.3,47.5,3.9,201.3,0.0,1005.4,DEMO
2026-08-28 05:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,24.8,33.2,12.3,29.8,49.0,0.75,35,24.7,35.6,2.9,89.0,0.0,1009.3,DEMO
2026-08-28 05:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.5,58.4,13.4,28.7,68.0,0.88,56,13.0,47.3,4.3,72.2,0.0,1011.0,DEMO
2026-08-28 05:00:00,HHHT003,呼市一监,40.81,111.67,回民区,39.4,58.9,13.8,40.7,43.9,0.99,56,19.5,24.1,0.7,246.6,0.0,1010.0,DEMO
2026-08-28 05:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.6,54.3,17.3,32.7,42.1,0.98,56,20.1,38.2,4.8,240.3,0.0,1009.8,DEMO
2026-08-28 05:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,26.2,36.4,12.3,32.2,52.4,0.99,37,22.3,36.9,3.9,129.2,0.0,1015.2,DEMO
2026-08-28 05:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,18.5,24.9,8.3,26.6,68.0,0.72,26,17.1,15,4.2,322.3,0.0,1014.3,DEMO
2026-08-28 06:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,39.1,56.4,13.6,26.2,62.6,1.11,55,19.9,42.4,4.7,318.6,0.0,1012.4,DEMO
2026-08-28 06:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,34.9,51.1,15.4,31.7,53.2,0.77,50,16.4,23.2,2.6,195.5,0.0,1011.3,DEMO
2026-08-28 06:00:00,HHHT003,呼市一监,40.81,111.67,回民区,39.3,49.7,14.3,38.8,60.0,0.79,55,24.8,35.8,4.9,177.1,0.0,1018.7,DEMO
2026-08-28 06:00:00,HHHT004,小召前街,40.805,111.665,回民区,29.4,45.1,13.2,35.8,48.6,0.9,42,24.1,66.0,3.7,225.7,3.6,1012.1,DEMO
2026-08-28 06:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.6,49.4,10.8,31.6,55.5,0.9,53,18.9,30.1,3.1,303.3,0.0,1010.2,DEMO
2026-08-28 06:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.3,36.6,17.0,33.3,45.0,0.87,39,25.9,58.3,3.2,208.8,0.0,1012.4,DEMO
2026-08-28 07:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.0,36.6,13.7,33.6,50.7,0.79,40,21.6,52.3,4.4,33.2,0.0,1007.0,DEMO
2026-08-28 07:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,49.1,73.6,21.6,32.7,49.9,0.95,68,27.2,45.5,3.7,11.1,0.0,1006.0,DEMO
2026-08-28 07:00:00,HHHT003,呼市一监,40.81,111.67,回民区,46.2,65.0,15.9,44.2,52.0,0.94,64,19.0,55.6,3.5,96.3,0.0,1011.4,DEMO
2026-08-28 07:00:00,HHHT004,小召前街,40.805,111.665,回民区,54.8,80.3,19.0,34.3,44.7,1.02,75,20.7,19.8,4.1,135.1,0.0,1023.4,DEMO
2026-08-28 07:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.7,50.9,17.7,37.1,63.9,0.69,53,19.0,43.5,3.5,20.4,0.0,1008.5,DEMO
2026-08-28 07:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,41.3,51.9,15.8,27.3,30.5,0.91,58,24.3,43.9,3.0,187.3,0.0,1013.4,DEMO
2026-08-28 08:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,39.9,58.9,12.7,42.9,37.7,1.02,56,20.6,63.7,3.1,287.6,0.0,1006.2,DEMO
2026-08-28 08:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,53.0,79.5,12.2,32.2,43.5,1.07,73,26.5,40.1,2.3,340.7,0.0,1009.5,DEMO
2026-08-28 08:00:00,HHHT003,呼市一监,40.81,111.67,回民区,41.5,53.6,19.7,30.6,50.4,0.83,58,26.6,34.9,3.5,189.4,0.0,1008.8,DEMO
2026-08-28 08:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.3,63.7,14.0,35.0,45.1,0.95,60,16.1,60.8,4.2,262.2,0.0,1010.1,DEMO
2026-08-28 08:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.5,53.3,15.7,39.6,51.5,0.85,59,24.6,77.5,2.3,257.1,0.0,1014.4,DEMO
